GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,URB_AREAA,CDA,AIANHHA,ZIPA,AREANAME,DSN001,DSN002
"G3600250","1980","1","2","New York","36",,"Delaware","025",,,,,,,,,"DELAWARE COUNTY",13857,1063
"G3600270","1980","1","2","New York","36","6460","Dutchess","027",,,,,,,,,"DUTCHESS COUNTY",66798,3256
"G3600290","1980","1","2","New York","36","1280","Erie","029",,,,,,,,,"ERIE COUNTY",299923,26432
"G3600310","1980","1","2","New York","36",,"Essex","031",,,,,,,,,"ESSEX COUNTY",10182,937
"G3600330","1980","1","2","New York","36",,"Franklin","033",,,,,,,,,"FRANKLIN COUNTY",11916,1320
"G3600350","1980","1","2","New York","36",,"Fulton","035",,,,,,,,,"FULTON COUNTY",15955,1095
"G3600370","1980","1","2","New York","36",,"Genesee","037",,,,,,,,,"GENESEE COUNTY",16401,744
"G3600390","1980","1","2","New York","36",,"Greene","039",,,,,,,,,"GREENE COUNTY",12515,812
"G3600410","1980","1","2","New York","36",,"Hamilton","041",,,,,,,,,"HAMILTON COUNTY",1606,92
"G3600430","1980","1","2","New York","36","8680","Herkimer","043",,,,,,,,,"HERKIMER COUNTY",18531,1313
"G3600450","1980","1","2","New York","36",,"Jefferson","045",,,,,,,,,"JEFFERSON COUNTY",25401,2200
"G3600470","1980","1","2","New York","36","5600","Kings","047",,,,"70",,,,,"KINGS COUNTY",578146,112274
"G3600490","1980","1","2","New York","36",,"Lewis","049",,,,,,,,,"LEWIS COUNTY",6635,499
"G3600510","1980","1","2","New York","36","6840","Livingston","051",,,,,,,,,"LIVINGSTON COUNTY",15766,941
"G3600530","1980","1","2","New York","36","8160","Madison","053",,,,,,,,,"MADISON COUNTY",16742,998
"G3600550","1980","1","2","New York","36","6840","Monroe","055",,,,,,,,,"MONROE COUNTY",214342,12798
"G3600570","1980","1","2","New York","36","0160","Montgomery","057",,,,,,,,,"MONTGOMERY COUNTY",16237,1023
"G3600590","1980","1","2","New York","36","5380","Nassau","059",,,,"70",,,,,"NASSAU COUNTY",355330,14656
"G3600610","1980","1","2","New York","36","5600","New York","061",,,,"70",,,,,"NEW YORK COUNTY",533273,68706
"G3600630","1980","1","2","New York","36","1280","Niagara","063",,,,,,,,,"NIAGARA COUNTY",66108,5683
"G3600650","1980","1","2","New York","36","8680","Oneida","065",,,,,,,,,"ONEIDA COUNTY",68147,5645
"G3600670","1980","1","2","New York","36","8160","Onondaga","067",,,,,,,,,"ONONDAGA COUNTY",138508,9108
"G3600690","1980","1","2","New York","36","6840","Ontario","069",,,,,,,,,"ONTARIO COUNTY",25961,1389
"G3600710","1980","1","2","New York","36","5660","Orange","071",,,,,,,,,"ORANGE COUNTY",67384,4343
"G3600730","1980","1","2","New York","36","6840","Orleans","073",,,,,,,,,"ORLEANS COUNTY",10848,648
"G3600750","1980","1","2","New York","36","8160","Oswego","075",,,,,,,,,"OSWEGO COUNTY",31051,2398
"G3600770","1980","1","2","New York","36",,"Otsego","077",,,,,,,,,"OTSEGO COUNTY",16204,1100
"G3600790","1980","1","2","New York","36","5600","Putnam","079",,,,"70",,,,,"PUTNAM COUNTY",20117,573
"G3600810","1980","1","2","New York","36","5600","Queens","081",,,,"70",,,,,"QUEENS COUNTY",530710,43886
"G3600830","1980","1","2","New York","36","0160","Rensselaer","083",,,,,,,,,"RENSSELAER COUNTY",44479,2872
"G3600850","1980","1","2","New York","36","5600","Richmond","085",,,,"70",,,,,"RICHMOND COUNTY",92419,6457
"G3600870","1980","1","2","New York","36","5600","Rockland","087",,,,"70",,,,,"ROCKLAND COUNTY",61848,3178
"G3600890","1980","1","2","New York","36",,"St Lawrence","089",,,,,,,,,"ST. LAWRENCE COUNTY",28485,3165
"G3600910","1980","1","2","New York","36","0160","Saratoga","091",,,,,,,,,"SARATOGA COUNTY",44245,2057
"G3600930","1980","1","2","New York","36","0160","Schenectady","093",,,,,,,,,"SCHENECTADY COUNTY",47350,3330
"G3600950","1980","1","2","New York","36",,"Schoharie","095",,,,,,,,,"SCHOHARIE COUNTY",8235,624
"G3600970","1980","1","2","New York","36",,"Schuyler","097",,,,,,,,,"SCHUYLER COUNTY",5107,368
"G3600990","1980","1","2","New York","36",,"Seneca","099",,,,,,,,,"SENECA COUNTY",9956,428
"G3601010","1980","1","2","New York","36",,"Steuben","101",,,,,,,,,"STEUBEN COUNTY",29249,2167
"G3601030","1980","1","2","New York","36","5380","Suffolk","103",,,,"70",,,,,"SUFFOLK COUNTY",311892,17780
"G3601050","1980","1","2","New York","36",,"Sullivan","105",,,,,,,,,"SULLIVAN COUNTY",18128,1235
"G3601070","1980","1","2","New York","36","0960","Tioga","107",,,,,,,,,"TIOGA COUNTY",14107,797
"G3601090","1980","1","2","New York","36",,"Tompkins","109",,,,,,,,,"TOMPKINS COUNTY",25524,1193
"G3601110","1980","1","2","New York","36",,"Ulster","111",,,,,,,,,"ULSTER COUNTY",45736,3039
"G3601130","1980","1","2","New York","36","2975","Warren","113",,,,,,,,,"WARREN COUNTY",16108,1051
"G3601150","1980","1","2","New York","36","2975","Washington","115",,,,,,,,,"WASHINGTON COUNTY",14727,1185
"G3601170","1980","1","2","New York","36","6840","Wayne","117",,,,,,,,,"WAYNE COUNTY",24815,1211
"G3601190","1980","1","2","New York","36","5600","Westchester","119",,,,"70",,,,,"WESTCHESTER COUNTY",239061,14967
"G3601210","1980","1","2","New York","36",,"Wyoming","121",,,,,,,,,"WYOMING COUNTY",11009,563
"G3601230","1980","1","2","New York","36",,"Yates","123",,,,,,,,,"YATES COUNTY",6485,468
"G3700010","1980","3","5","North Carolina","37","1300","Alamance","001",,,,,,,,,"ALAMANCE COUNTY",29479,1651
"G3700030","1980","3","5","North Carolina","37","3290","Alexander","003",,,,,,,,,"ALEXANDER COUNTY",7515,430
"G3700050","1980","3","5","North Carolina","37",,"Alleghany","005",,,,,,,,,"ALLEGHANY COUNTY",3066,257
"G3700070","1980","3","5","North Carolina","37",,"Anson","007",,,,,,,,,"ANSON COUNTY",6433,772
"G3700090","1980","3","5","North Carolina","37",,"Ashe","009",,,,,,,,,"ASHE COUNTY",6677,780
"G3700110","1980","3","5","North Carolina","37",,"Avery","011",,,,,,,,,"AVERY COUNTY",4160,352
"G3700130","1980","3","5","North Carolina","37",,"Beaufort","013",,,,,,,,,"BEAUFORT COUNTY",11117,1064
"G3700150","1980","3","5","North Carolina","37",,"Bertie","015",,,,,,,,,"BERTIE COUNTY",4942,796
"G3700170","1980","3","5","North Carolina","37",,"Bladen","017",,,,,,,,,"BLADEN COUNTY",7835,1354
"G3700190","1980","3","5","North Carolina","37","9200","Brunswick","019",,,,,,,,,"BRUNSWICK COUNTY",9976,878
"G3700210","1980","3","5","North Carolina","37","0480","Buncombe","021",,,,,,,,,"BUNCOMBE COUNTY",51062,3261
"G3700230","1980","3","5","North Carolina","37",,"Burke","023",,,,,,,,,"BURKE COUNTY",21976,1153
"G3700250","1980","3","5","North Carolina","37","7140","Cabarrus","025",,,,,,,,,"CABARRUS COUNTY",24631,1251
"G3700270","1980","3","5","North Carolina","37",,"Caldwell","027",,,,,,,,,"CALDWELL COUNTY",19954,993
"G3700290","1980","3","5","North Carolina","37",,"Camden","029",,,,,,,,,"CAMDEN COUNTY",1668,128
"G3700310","1980","3","5","North Carolina","37",,"Carteret","031",,,,,,,,,"CARTERET COUNTY",13037,897
"G3700330","1980","3","5","North Carolina","37",,"Caswell","033",,,,,,,,,"CASWELL COUNTY",4691,606
"G3700350","1980","3","5","North Carolina","37","3290","Catawba","035",,,,,,,,,"CATAWBA COUNTY",32884,1335
"G3700370","1980","3","5","North Carolina","37",,"Chatham","037",,,,,,,,,"CHATHAM COUNTY",9018,564
"G3700390","1980","3","5","North Carolina","37",,"Cherokee","039",,,,,,,,,"CHEROKEE COUNTY",5523,690
"G3700410","1980","3","5","North Carolina","37",,"Chowan","041",,,,,,,,,"CHOWAN COUNTY",3306,406
"G3700430","1980","3","5","North Carolina","37",,"Clay","043",,,,,,,,,"CLAY COUNTY",2003,251
"G3700450","1980","3","5","North Carolina","37",,"Cleveland","045",,,,,,,,,"CLEVELAND COUNTY",23772,2265
"G3700470","1980","3","5","North Carolina","37",,"Columbus","047",,,,,,,,,"COLUMBUS COUNTY",13072,1976
"G3700490","1980","3","5","North Carolina","37",,"Craven","049",,,,,,,,,"CRAVEN COUNTY",19334,1952
"G3700510","1980","3","5","North Carolina","37","2560","Cumberland","051",,,,,,,,,"CUMBERLAND COUNTY",61863,5506
"G3700530","1980","3","5","North Carolina","37","5720","Currituck","053",,,,,,,,,"CURRITUCK COUNTY",3255,175
"G3700550","1980","3","5","North Carolina","37",,"Dare","055",,,,,,,,,"DARE COUNTY",4145,226
"G3700570","1980","3","5","North Carolina","37","3120","Davidson","057",,,,,,,,,"DAVIDSON COUNTY",33719,1729
"G3700590","1980","3","5","North Carolina","37",,"Davie","059",,,,,,,,,"DAVIE COUNTY",7392,384
"G3700610","1980","3","5","North Carolina","37",,"Duplin","061",,,,,,,,,"DUPLIN COUNTY",10824,1616
"G3700630","1980","3","5","North Carolina","37","6640","Durham","063",,,,,,,,,"DURHAM COUNTY",44278,3343
"G3700650","1980","3","5","North Carolina","37",,"Edgecombe","065",,,,,,,,,"EDGECOMBE COUNTY",13498,1761
"G3700670","1980","3","5","North Carolina","37","3120","Forsyth","067",,,,,,,,,"FORSYTH COUNTY",73797,4986
"G3700690","1980","3","5","North Carolina","37",,"Franklin","069",,,,,,,,,"FRANKLIN COUNTY",7502,971
"G3700710","1980","3","5","North Carolina","37","1520","Gaston","071",,,,,,,,,"GASTON COUNTY",43900,2656
"G3700730","1980","3","5","North Carolina","37",,"Gates","073",,,,,,,,,"GATES COUNTY",2403,270
"G3700750","1980","3","5","North Carolina","37",,"Graham","075",,,,,,,,,"GRAHAM COUNTY",1974,196
"G3700770","1980","3","5","North Carolina","37",,"Granville","077",,,,,,,,,"GRANVILLE COUNTY",8054,819
"G3700790","1980","3","5","North Carolina","37",,"Greene","079",,,,,,,,,"GREENE COUNTY",4046,516
"G3700810","1980","3","5","North Carolina","37","3120","Guilford","081",,,,,,,,,"GUILFORD COUNTY",92073,5092
"G3700830","1980","3","5","North Carolina","37",,"Halifax","083",,,,,,,,,"HALIFAX COUNTY",13334,2736
"G3700850","1980","3","5","North Carolina","37",,"Harnett","085",,,,,,,,,"HARNETT COUNTY",16543,1742
"G3700870","1980","3","5","North Carolina","37",,"Haywood","087",,,,,,,,,"HAYWOOD COUNTY",13939,1193
"G3700890","1980","3","5","North Carolina","37",,"Henderson","089",,,,,,,,,"HENDERSON COUNTY",18471,1083
"G3700910","1980","3","5","North Carolina","37",,"Hertford","091",,,,,,,,,"HERTFORD COUNTY",5640,846
"G3700930","1980","3","5","North Carolina","37",,"Hoke","093",,,,,,,,,"HOKE COUNTY",4431,713
"G3700950","1980","3","5","North Carolina","37",,"Hyde","095",,,,,,,,,"HYDE COUNTY",1614,242
"G3700970","1980","3","5","North Carolina","37",,"Iredell","097",,,,,,,,,"IREDELL COUNTY",25240,1595
"G3700990","1980","3","5","North Carolina","37",,"Jackson","099",,,,,,,,,"JACKSON COUNTY",7104,653
"G3701010","1980","3","5","North Carolina","37",,"Johnston","101",,,,,,,,,"JOHNSTON COUNTY",20693,2276
"G3701030","1980","3","5","North Carolina","37",,"Jones","103",,,,,,,,,"JONES COUNTY",2454,560
"G3701050","1980","3","5","North Carolina","37",,"Lee","105",,,,,,,,,"LEE COUNTY",9821,712
"G3701070","1980","3","5","North Carolina","37",,"Lenoir","107",,,,,,,,,"LENOIR COUNTY",16381,2293
"G3701090","1980","3","5","North Carolina","37",,"Lincoln","109",,,,,,,,,"LINCOLN COUNTY",12944,620
"G3701110","1980","3","5","North Carolina","37",,"McDowell","111",,,,,,,,,"MCDOWELL COUNTY",10764,617
"G3701130","1980","3","5","North Carolina","37",,"Macon","113",,,,,,,,,"MACON COUNTY",6514,604
"G3701150","1980","3","5","North Carolina","37","0480","Madison","115",,,,,,,,,"MADISON COUNTY",4582,742
"G3701170","1980","3","5","North Carolina","37",,"Martin","117",,,,,,,,,"MARTIN COUNTY",6656,901
"G3701190","1980","3","5","North Carolina","37","1520","Mecklenburg","119",,,,,,,,,"MECKLENBURG COUNTY",114214,6389
"G3701210","1980","3","5","North Carolina","37",,"Mitchell","121",,,,,,,,,"MITCHELL COUNTY",4115,600
"G3701230","1980","3","5","North Carolina","37",,"Montgomery","123",,,,,,,,,"MONTGOMERY COUNTY",6453,533
"G3701250","1980","3","5","North Carolina","37",,"Moore","125",,,,,,,,,"MOORE COUNTY",15441,1195
"G3701270","1980","3","5","North Carolina","37",,"Nash","127",,,,,,,,,"NASH COUNTY",17878,1864
"G3701290","1980","3","5","North Carolina","37","9200","New Hanover","129",,,,,,,,,"NEW HANOVER COUNTY",30536,2183
"G3701310","1980","3","5","North Carolina","37",,"Northampton","131",,,,,,,,,"NORTHAMPTON COUNTY",4876,1246
"G3701330","1980","3","5","North Carolina","37","3605","Onslow","133",,,,,,,,,"ONSLOW COUNTY",26332,1691
"G3701350","1980","3","5","North Carolina","37","6640","Orange","135",,,,,,,,,"ORANGE COUNTY",23670,1027
"G3701370","1980","3","5","North Carolina","37",,"Pamlico","137",,,,,,,,,"PAMLICO COUNTY",2943,429
"G3701390","1980","3","5","North Carolina","37",,"Pasquotank","139",,,,,,,,,"PASQUOTANK COUNTY",7867,655
"G3701410","1980","3","5","North Carolina","37",,"Pender","141",,,,,,,,,"PENDER COUNTY",5954,677
"G3701430","1980","3","5","North Carolina","37",,"Perquimans","143",,,,,,,,,"PERQUIMANS COUNTY",2658,301
"G3701450","1980","3","5","North Carolina","37",,"Person","145",,,,,,,,,"PERSON COUNTY",8091,733
"G3701470","1980","3","5","North Carolina","37",,"Pitt","147",,,,,,,,,"PITT COUNTY",23788,2776
"G3701490","1980","3","5","North Carolina","37",,"Polk","149",,,,,,,,,"POLK COUNTY",4246,310
"G3701510","1980","3","5","North Carolina","37","3120","Randolph","151",,,,,,,,,"RANDOLPH COUNTY",27115,1059
"G3701530","1980","3","5","North Carolina","37",,"Richmond","153",,,,,,,,,"RICHMOND COUNTY",12519,1161
"G3701550","1980","3","5","North Carolina","37",,"Robeson","155",,,,,,,,,"ROBESON COUNTY",23137,3847
"G3701570","1980","3","5","North Carolina","37",,"Rockingham","157",,,,,,,,,"ROCKINGHAM COUNTY",23693,1688
"G3701590","1980","3","5","North Carolina","37","7140","Rowan","159",,,,,,,,,"ROWAN COUNTY",30610,1574
"G3701610","1980","3","5","North Carolina","37",,"Rutherford","161",,,,,,,,,"RUTHERFORD COUNTY",16292,1304
"G3701630","1980","3","5","North Carolina","37",,"Sampson","163",,,,,,,,,"SAMPSON COUNTY",13174,1654
"G3701650","1980","3","5","North Carolina","37",,"Scotland","165",,,,,,,,,"SCOTLAND COUNTY",7747,1219
"G3701670","1980","3","5","North Carolina","37",,"Stanly","167",,,,,,,,,"STANLY COUNTY",13535,821
"G3701690","1980","3","5","North Carolina","37","3120","Stokes","169",,,,,,,,,"STOKES COUNTY",9702,612
"G3701710","1980","3","5","North Carolina","37",,"Surry","171",,,,,,,,,"SURRY COUNTY",17917,1233
"G3701730","1980","3","5","North Carolina","37",,"Swain","173",,,,,,,,,"SWAIN COUNTY",2715,485
"G3701750","1980","3","5","North Carolina","37",,"Transylvania","175",,,,,,,,,"TRANSYLVANIA COUNTY",6816,511
"G3701770","1980","3","5","North Carolina","37",,"Tyrrell","177",,,,,,,,,"TYRRELL COUNTY",998,195
"G3701790","1980","3","5","North Carolina","37","1520","Union","179",,,,,,,,,"UNION COUNTY",17954,1217
"G3701810","1980","3","5","North Carolina","37",,"Vance","181",,,,,,,,,"VANCE COUNTY",9346,1359
"G3701830","1980","3","5","North Carolina","37","6640","Wake","183",,,,,,,,,"WAKE COUNTY",88478,4520
"G3701850","1980","3","5","North Carolina","37",,"Warren","185",,,,,,,,,"WARREN COUNTY",3893,691
"G3701870","1980","3","5","North Carolina","37",,"Washington","187",,,,,,,,,"WASHINGTON COUNTY",3765,469
"G3701890","1980","3","5","North Carolina","37",,"Watauga","189",,,,,,,,,"WATAUGA COUNTY",9086,559
"G3701910","1980","3","5","North Carolina","37",,"Wayne","191",,,,,,,,,"WAYNE COUNTY",26404,3106
"G3701930","1980","3","5","North Carolina","37",,"Wilkes","193",,,,,,,,,"WILKES COUNTY",17436,1269
"G3701950","1980","3","5","North Carolina","37",,"Wilson","195",,,,,,,,,"WILSON COUNTY",17274,1930
"G3701970","1980","3","5","North Carolina","37","3120","Yadkin","197",,,,,,,,,"YADKIN COUNTY",8935,543
"G3701990","1980","3","5","North Carolina","37",,"Yancey","199",,,,,,,,,"YANCEY COUNTY",4332,526
"G3800010","1980","2","4","North Dakota","38",,"Adams","001",,,,,,,,,"ADAMS COUNTY",1225,36
"G3800030","1980","2","4","North Dakota","38",,"Barnes","003",,,,,,,,,"BARNES COUNTY",4604,244
"G3800050","1980","2","4","North Dakota","38",,"Benson","005",,,,,,,,,"BENSON COUNTY",2189,179
"G3800070","1980","2","4","North Dakota","38",,"Billings","007",,,,,,,,,"BILLINGS COUNTY",305,18
"G3800090","1980","2","4","North Dakota","38",,"Bottineau","009",,,,,,,,,"BOTTINEAU COUNTY",2972,129
"G3800110","1980","2","4","North Dakota","38",,"Bowman","011",,,,,,,,,"BOWMAN COUNTY",1407,26
"G3800130","1980","2","4","North Dakota","38",,"Burke","013",,,,,,,,,"BURKE COUNTY",1302,55
"G3800150","1980","2","4","North Dakota","38","1010","Burleigh","015",,,,,,,,,"BURLEIGH COUNTY",17470,762
"G3800170","1980","2","4","North Dakota","38","2520","Cass","017",,,,,,,,,"CASS COUNTY",28987,1025
"G3800190","1980","2","4","North Dakota","38",,"Cavalier","019",,,,,,,,,"CAVALIER COUNTY",2497,109
"G3800210","1980","2","4","North Dakota","38",,"Dickey","021",,,,,,,,,"DICKEY COUNTY",2145,99
"G3800230","1980","2","4","North Dakota","38",,"Divide","023",,,,,,,,,"DIVIDE COUNTY",1149,58
"G3800250","1980","2","4","North Dakota","38",,"Dunn","025",,,,,,,,,"DUNN COUNTY",1241,61
"G3800270","1980","2","4","North Dakota","38",,"Eddy","027",,,,,,,,,"EDDY COUNTY",1217,74
"G3800290","1980","2","4","North Dakota","38",,"Emmons","029",,,,,,,,,"EMMONS COUNTY",1464,84
"G3800310","1980","2","4","North Dakota","38",,"Foster","031",,,,,,,,,"FOSTER COUNTY",1403,77
"G3800330","1980","2","4","North Dakota","38",,"Golden Valley","033",,,,,,,,,"GOLDEN VALLEY COUNTY",760,15
"G3800350","1980","2","4","North Dakota","38","2985","Grand Forks","035",,,,,,,,,"GRAND FORKS COUNTY",19394,784
"G3800370","1980","2","4","North Dakota","38",,"Grant","037",,,,,,,,,"GRANT COUNTY",1174,81
"G3800390","1980","2","4","North Dakota","38",,"Griggs","039",,,,,,,,,"GRIGGS COUNTY",1285,45
"G3800410","1980","2","4","North Dakota","38",,"Hettinger","041",,,,,,,,,"HETTINGER COUNTY",1344,40
"G3800430","1980","2","4","North Dakota","38",,"Kidder","043",,,,,,,,,"KIDDER COUNTY",1192,59
"G3800450","1980","2","4","North Dakota","38",,"LaMoure","045",,,,,,,,,"LA MOURE COUNTY",2065,80
"G3800470","1980","2","4","North Dakota","38",,"Logan","047",,,,,,,,,"LOGAN COUNTY",1044,63
"G3800490","1980","2","4","North Dakota","38",,"McHenry","049",,,,,,,,,"MCHENRY COUNTY",2494,125
"G3800510","1980","2","4","North Dakota","38",,"McIntosh","051",,,,,,,,,"MCINTOSH COUNTY",1492,77
"G3800530","1980","2","4","North Dakota","38",,"McKenzie","053",,,,,,,,,"MCKENZIE COUNTY",1904,73
"G3800550","1980","2","4","North Dakota","38",,"McLean","055",,,,,,,,,"MCLEAN COUNTY",3516,193
"G3800570","1980","2","4","North Dakota","38",,"Mercer","057",,,,,,,,,"MERCER COUNTY",2842,65
"G3800590","1980","2","4","North Dakota","38","1010","Morton","059",,,,,,,,,"MORTON COUNTY",7682,338
"G3800610","1980","2","4","North Dakota","38",,"Mountrail","061",,,,,,,,,"MOUNTRAIL COUNTY",2323,109
"G3800630","1980","2","4","North Dakota","38",,"Nelson","063",,,,,,,,,"NELSON COUNTY",1700,56
"G3800650","1980","2","4","North Dakota","38",,"Oliver","065",,,,,,,,,"OLIVER COUNTY",701,14
