GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,HV5001,HV5002,HV5003,HV5004
"G1900530","2000","2","4","Iowa","19","Decatur","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Decatur County",1032,3213,978,3466
"G1900550","2000","2","4","Iowa","19","Delaware","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Delaware County",2686,6419,2648,6651
"G1900570","2000","2","4","Iowa","19","Des Moines","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Des Moines County",5229,15277,5051,16794
"G1900590","2000","2","4","Iowa","19","Dickinson","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dickinson County",1816,6147,1777,6684
"G1900610","2000","2","4","Iowa","19","Dubuque","061",,,,,,,,,,,,,"2200","9999","9999",,,,,,,"Dubuque County",11568,31691,11179,34705
"G1900630","2000","2","4","Iowa","19","Emmet","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Emmet County",1271,4099,1356,4301
"G1900650","2000","2","4","Iowa","19","Fayette","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fayette County",2828,8040,2668,8472
"G1900670","2000","2","4","Iowa","19","Floyd","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Floyd County",2120,5972,2133,6675
"G1900690","2000","2","4","Iowa","19","Franklin","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",1284,3928,1304,4188
"G1900710","2000","2","4","Iowa","19","Fremont","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fremont County",1043,2888,955,3124
"G1900730","2000","2","4","Iowa","19","Greene","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Greene County",1438,3634,1213,4081
"G1900750","2000","2","4","Iowa","19","Grundy","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grundy County",1631,4419,1490,4829
"G1900770","2000","2","4","Iowa","19","Guthrie","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Guthrie County",1386,4238,1285,4444
"G1900790","2000","2","4","Iowa","19","Hamilton","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hamilton County",2159,5949,2026,6304
"G1900810","2000","2","4","Iowa","19","Hancock","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hancock County",1657,4321,1572,4550
"G1900830","2000","2","4","Iowa","19","Hardin","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hardin County",2464,6753,2154,7441
"G1900850","2000","2","4","Iowa","19","Harrison","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Harrison County",2188,5526,1910,6042
"G1900870","2000","2","4","Iowa","19","Henry","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Henry County",2498,7748,2513,7577
"G1900890","2000","2","4","Iowa","19","Howard","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Howard County",1291,3583,1315,3743
"G1900910","2000","2","4","Iowa","19","Humboldt","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Humboldt County",1335,3719,1243,4084
"G1900930","2000","2","4","Iowa","19","Ida","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ida County",1024,2802,971,3040
"G1900950","2000","2","4","Iowa","19","Iowa","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Iowa County",2064,5562,2057,5988
"G1900970","2000","2","4","Iowa","19","Jackson","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",2721,7279,2549,7747
"G1900990","2000","2","4","Iowa","19","Jasper","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jasper County",4761,14060,4397,13995
"G1901010","2000","2","4","Iowa","19","Jefferson","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jefferson County",2038,5934,1933,6276
"G1901030","2000","2","4","Iowa","19","Johnson","103",,,,,,,,,,,,,"3500","9999","9999",,,,,,,"Johnson County",11452,43767,10778,45009
"G1901050","2000","2","4","Iowa","19","Jones","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jones County",2433,8040,2451,7297
"G1901070","2000","2","4","Iowa","19","Keokuk","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Keokuk County",1495,4042,1444,4419
"G1901090","2000","2","4","Iowa","19","Kossuth","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kossuth County",2202,6161,2208,6592
"G1901110","2000","2","4","Iowa","19","Lee","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lee County",4585,14119,4674,14674
"G1901130","2000","2","4","Iowa","19","Linn","113",,,,,,,,,,,,,"1360","9999","9999",,,,,,,"Linn County",24908,69258,23394,74141
"G1901150","2000","2","4","Iowa","19","Louisa","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Louisa County",1766,4291,1609,4517
"G1901170","2000","2","4","Iowa","19","Lucas","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lucas County",1219,3347,1172,3684
"G1901190","2000","2","4","Iowa","19","Lyon","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lyon County",1687,4112,1613,4351
"G1901210","2000","2","4","Iowa","19","Madison","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Madison County",1975,4945,1813,5286
"G1901230","2000","2","4","Iowa","19","Mahaska","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mahaska County",2911,8112,2821,8491
"G1901250","2000","2","4","Iowa","19","Marion","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marion County",4176,11716,3968,12192
"G1901270","2000","2","4","Iowa","19","Marshall","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marshall County",5046,14420,4903,14942
"G1901290","2000","2","4","Iowa","19","Mills","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mills County",2058,5256,1830,5403
"G1901310","2000","2","4","Iowa","19","Mitchell","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mitchell County",1515,3826,1351,4182
"G1901330","2000","2","4","Iowa","19","Monona","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Monona County",1133,3654,1199,4034
"G1901350","2000","2","4","Iowa","19","Monroe","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Monroe County",1055,2882,982,3097
"G1901370","2000","2","4","Iowa","19","Montgomery","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montgomery County",1409,4134,1501,4727
"G1901390","2000","2","4","Iowa","19","Muscatine","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Muscatine County",5729,14737,5496,15760
"G1901410","2000","2","4","Iowa","19","O Brien","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"O'Brien County",1915,5436,1838,5913
"G1901430","2000","2","4","Iowa","19","Osceola","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Osceola County",875,2500,946,2682
"G1901450","2000","2","4","Iowa","19","Page","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Page County",2070,6559,1893,6454
"G1901470","2000","2","4","Iowa","19","Palo Alto","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Palo Alto County",1270,3669,1186,4022
"G1901490","2000","2","4","Iowa","19","Plymouth","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Plymouth County",3619,8699,3408,9123
"G1901510","2000","2","4","Iowa","19","Pocahontas","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pocahontas County",1135,3103,1077,3347
"G1901530","2000","2","4","Iowa","19","Polk","153",,,,,,,,,,,,,"2120","9999","9999",,,,,,,"Polk County",48869,132566,47032,146134
"G1901550","2000","2","4","Iowa","19","Pottawattamie","155",,,,,,,,,,,,,"5920","9999","9999",,,,,,,"Pottawattamie County",11575,31339,11094,33696
"G1901570","2000","2","4","Iowa","19","Poweshiek","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Poweshiek County",2183,6843,2078,7711
"G1901590","2000","2","4","Iowa","19","Ringgold","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ringgold County",693,1959,620,2197
"G1901610","2000","2","4","Iowa","19","Sac","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sac County",1449,4202,1329,4549
"G1901630","2000","2","4","Iowa","19","Scott","163",,,,,,,,,,,,,"1960","9999","9999",,,,,,,"Scott County",21437,56239,20367,60625
"G1901650","2000","2","4","Iowa","19","Shelby","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Shelby County",1717,4716,1742,4998
"G1901670","2000","2","4","Iowa","19","Sioux","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sioux County",4380,11123,4203,11883
"G1901690","2000","2","4","Iowa","19","Story","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Story County",7818,33144,7416,31603
"G1901710","2000","2","4","Iowa","19","Tama","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tama County",2507,6383,2300,6913
"G1901730","2000","2","4","Iowa","19","Taylor","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Taylor County",852,2536,815,2755
"G1901750","2000","2","4","Iowa","19","Union","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Union County",1424,4460,1453,4972
"G1901770","2000","2","4","Iowa","19","Van Buren","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Van Buren County",998,2923,929,2959
"G1901790","2000","2","4","Iowa","19","Wapello","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wapello County",4249,13223,4124,14455
"G1901810","2000","2","4","Iowa","19","Warren","181",,,,,,,,,,,,,"2120","9999","9999",,,,,,,"Warren County",5467,14197,5518,15489
"G1901830","2000","2","4","Iowa","19","Washington","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Washington County",2665,7189,2723,8093
"G1901850","2000","2","4","Iowa","19","Wayne","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wayne County",778,2461,821,2670
"G1901870","2000","2","4","Iowa","19","Webster","187",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Webster County",5109,14929,4755,15442
"G1901890","2000","2","4","Iowa","19","Winnebago","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Winnebago County",1390,4343,1415,4575
"G1901910","2000","2","4","Iowa","19","Winneshiek","191",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Winneshiek County",2492,8014,2353,8451
"G1901930","2000","2","4","Iowa","19","Woodbury","193",,,,,,,,,,,,,"7720","9999","9999",,,,,,,"Woodbury County",14558,36337,13807,39175
"G1901950","2000","2","4","Iowa","19","Worth","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Worth County",1013,2913,895,3088
"G1901970","2000","2","4","Iowa","19","Wright","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wright County",1844,5195,1670,5625
"G2000010","2000","2","4","Kansas","20","Allen","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Allen County",1915,5067,1735,5668
"G2000030","2000","2","4","Kansas","20","Anderson","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Anderson County",1062,2922,1016,3110
"G2000050","2000","2","4","Kansas","20","Atchison","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Atchison County",2312,5800,2166,6496
"G2000070","2000","2","4","Kansas","20","Barber","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Barber County",676,1886,643,2102
"G2000090","2000","2","4","Kansas","20","Barton","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Barton County",3736,9878,3598,10993
"G2000110","2000","2","4","Kansas","20","Bourbon","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bourbon County",2088,5401,1877,6013
"G2000130","2000","2","4","Kansas","20","Brown","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Brown County",1512,3733,1322,4157
"G2000150","2000","2","4","Kansas","20","Butler","015",,,,,,,,,,,,,"9040","9999","9999",,,,,,,"Butler County",8754,21112,8238,21378
"G2000170","2000","2","4","Kansas","20","Chase","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chase County",384,1146,345,1155
"G2000190","2000","2","4","Kansas","20","Chautauqua","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chautauqua County",516,1572,504,1767
"G2000210","2000","2","4","Kansas","20","Cherokee","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cherokee County",3074,7867,2918,8746
"G2000230","2000","2","4","Kansas","20","Cheyenne","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cheyenne County",399,1165,349,1252
"G2000250","2000","2","4","Kansas","20","Clark","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clark County",345,818,284,943
"G2000270","2000","2","4","Kansas","20","Clay","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clay County",1150,3235,1051,3386
"G2000290","2000","2","4","Kansas","20","Cloud","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cloud County",1182,3709,1111,4266
"G2000310","2000","2","4","Kansas","20","Coffey","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Coffey County",1229,3117,1145,3374
"G2000330","2000","2","4","Kansas","20","Comanche","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Comanche County",241,721,198,807
"G2000350","2000","2","4","Kansas","20","Cowley","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cowley County",4826,12881,4590,13994
"G2000370","2000","2","4","Kansas","20","Crawford","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crawford County",4454,14128,4267,15393
"G2000390","2000","2","4","Kansas","20","Decatur","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Decatur County",467,1264,351,1390
"G2000410","2000","2","4","Kansas","20","Dickinson","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dickinson County",2596,6869,2401,7478
"G2000430","2000","2","4","Kansas","20","Doniphan","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Doniphan County",1058,3039,1023,3129
"G2000450","2000","2","4","Kansas","20","Douglas","045",,,,,,,,,,,,,"4150","9999","9999",,,,,,,"Douglas County",10420,39246,9942,40354
"G2000470","2000","2","4","Kansas","20","Edwards","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Edwards County",429,1284,418,1318
"G2000490","2000","2","4","Kansas","20","Elk","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Elk County",348,1223,386,1304
"G2000510","2000","2","4","Kansas","20","Ellis","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ellis County",3264,10345,2849,11049
"G2000530","2000","2","4","Kansas","20","Ellsworth","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ellsworth County",696,2775,658,2396
"G2000550","2000","2","4","Kansas","20","Finney","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Finney County",7013,13464,6885,13161
"G2000570","2000","2","4","Kansas","20","Ford","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ford County",5382,11580,4662,10834
"G2000590","2000","2","4","Kansas","20","Franklin","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",3584,8738,3226,9236
"G2000610","2000","2","4","Kansas","20","Geary","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Geary County",4211,9478,4069,10189
"G2000630","2000","2","4","Kansas","20","Gove","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gove County",388,1094,402,1184
"G2000650","2000","2","4","Kansas","20","Graham","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Graham County",337,1093,322,1194
"G2000670","2000","2","4","Kansas","20","Grant","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grant County",1342,2629,1244,2694
"G2000690","2000","2","4","Kansas","20","Gray","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gray County",979,1982,888,2055
"G2000710","2000","2","4","Kansas","20","Greeley","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Greeley County",237,526,204,567
"G2000730","2000","2","4","Kansas","20","Greenwood","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Greenwood County",956,2806,874,3037
"G2000750","2000","2","4","Kansas","20","Hamilton","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hamilton County",423,923,325,999
"G2000770","2000","2","4","Kansas","20","Harper","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Harper County",816,2356,794,2570
"G2000790","2000","2","4","Kansas","20","Harvey","079",,,,,,,,,,,,,"9040","9999","9999",,,,,,,"Harvey County",4443,11673,4095,12658
"G2000810","2000","2","4","Kansas","20","Haskell","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Haskell County",765,1423,652,1467
"G2000830","2000","2","4","Kansas","20","Hodgeman","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hodgeman County",294,726,313,752
"G2000850","2000","2","4","Kansas","20","Jackson","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",1823,4392,1758,4684
"G2000870","2000","2","4","Kansas","20","Jefferson","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jefferson County",2666,6637,2367,6756
"G2000890","2000","2","4","Kansas","20","Jewell","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jewell County",419,1441,409,1522
"G2000910","2000","2","4","Kansas","20","Johnson","091",,,,,,,,,,,,,"3760","9999","9999",,,,,,,"Johnson County",61974,157574,59662,171876
"G2000930","2000","2","4","Kansas","20","Kearny","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kearny County",848,1470,712,1501
"G2000950","2000","2","4","Kansas","20","Kingman","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kingman County",1185,3036,1189,3263
"G2000970","2000","2","4","Kansas","20","Kiowa","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kiowa County",385,1218,395,1280
"G2000990","2000","2","4","Kansas","20","Labette","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Labette County",3076,8201,2744,8814
"G2001010","2000","2","4","Kansas","20","Lane","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lane County",286,795,259,815
"G2001030","2000","2","4","Kansas","20","Leavenworth","103",,,,,,,,,,,,,"3760","9999","9999",,,,,,,"Leavenworth County",9314,27118,8967,23292
"G2001050","2000","2","4","Kansas","20","Lincoln","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lincoln County",435,1328,390,1425
"G2001070","2000","2","4","Kansas","20","Linn","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Linn County",1229,3545,1151,3645
"G2001090","2000","2","4","Kansas","20","Logan","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Logan County",371,1087,401,1187
"G2001110","2000","2","4","Kansas","20","Lyon","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lyon County",4865,12987,4414,13669
"G2001130","2000","2","4","Kansas","20","McPherson","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McPherson County",3833,10581,3642,11498
"G2001150","2000","2","4","Kansas","20","Marion","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marion County",1686,4797,1641,5237
"G2001170","2000","2","4","Kansas","20","Marshall","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marshall County",1370,3955,1375,4265
"G2001190","2000","2","4","Kansas","20","Meade","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Meade County",703,1598,672,1658
"G2001210","2000","2","4","Kansas","20","Miami","121",,,,,,,,,,,,,"3760","9999","9999",,,,,,,"Miami County",3984,10035,3928,10404
"G2001230","2000","2","4","Kansas","20","Mitchell","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mitchell County",832,2576,873,2651
"G2001250","2000","2","4","Kansas","20","Montgomery","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montgomery County",4752,12779,4326,14395
"G2001270","2000","2","4","Kansas","20","Morris","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Morris County",786,2186,748,2384
"G2001290","2000","2","4","Kansas","20","Morton","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Morton County",503,1178,531,1284
"G2001310","2000","2","4","Kansas","20","Nemaha","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Nemaha County",1531,3741,1511,3934
"G2001330","2000","2","4","Kansas","20","Neosho","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Neosho County",2211,6011,2142,6633
"G2001350","2000","2","4","Kansas","20","Ness","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ness County",414,1292,374,1374
"G2001370","2000","2","4","Kansas","20","Norton","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Norton County",736,2560,568,2089
"G2001390","2000","2","4","Kansas","20","Osage","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Osage County",2318,5896,2202,6296
"G2001410","2000","2","4","Kansas","20","Osborne","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Osborne County",559,1650,503,1740
"G2001430","2000","2","4","Kansas","20","Ottawa","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ottawa County",817,2245,760,2341
"G2001450","2000","2","4","Kansas","20","Pawnee","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pawnee County",916,2816,827,2674
"G2001470","2000","2","4","Kansas","20","Phillips","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Phillips County",771,2153,710,2367
"G2001490","2000","2","4","Kansas","20","Pottawatomie","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pottawatomie County",2677,6330,2643,6559
"G2001510","2000","2","4","Kansas","20","Pratt","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pratt County",1176,3436,1216,3819
"G2001530","2000","2","4","Kansas","20","Rawlins","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rawlins County",380,1103,328,1155
"G2001550","2000","2","4","Kansas","20","Reno","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Reno County",8210,24339,7628,24613
"G2001570","2000","2","4","Kansas","20","Republic","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Republic County",629,2145,672,2389
"G2001590","2000","2","4","Kansas","20","Rice","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rice County",1338,3817,1304,4302
"G2001610","2000","2","4","Kansas","20","Riley","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Riley County",6192,27347,5584,23720
"G2001630","2000","2","4","Kansas","20","Rooks","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rooks County",754,2064,681,2186
